op,key,value
put,K18770,33955
put,K5966,231625
get,K18531,
get,K10851,
del,K10469,
get,K11001,
get,K8176,
get,K3540,
put,K14359,517033
get,K12409,
get,K15711,
get,K7391,
get,K1094,
get,K3431,
get,K12303,
put,K3050,738726
get,K1015,
get,K19900,
put,K3318,581028
get,K17698,
get,K7783,
get,K18011,
get,K11823,
get,K19667,
get,K6781,
get,K2684,
put,K13024,673045
get,K17829,
get,K12499,
get,K8627,
get,K8800,
get,K3168,
get,K17742,
put,K7455,438967
put,K17547,247088
get,K15606,
put,K1137,710446
get,K4831,
get,K5664,
get,K6943,
get,K13873,
get,K6616,
put,K19498,70267
get,K2851,
get,K10686,
get,K405,
get,K17123,
get,K4903,
get,K3283,
put,K3309,920538
get,K13464,
get,K18744,
get,K9024,
put,K13163,249119
put,K1615,21215
get,K11071,
put,K9186,911107
put,K7469,865938
get,K10514,
get,K2925,
get,K13342,
get,K12252,
get,K5209,
put,K13218,30354
put,K5693,261609
put,K1083,287286
get,K12070,
get,K4059,
get,K16016,
get,K15551,
get,K5358,
get,K2961,
get,K5338,
get,K7022,
get,K6774,
put,K657,497126
get,K4335,
get,K277,
get,K10009,
get,K9023,
get,K11426,
put,K9900,107282
get,K240,
get,K12262,
get,K9262,
get,K2091,
get,K10654,
get,K9790,
put,K7874,629180
get,K13241,
put,K834,438897
get,K13257,
get,K18744,
get,K7286,
get,K15588,
get,K16623,
get,K18292,
get,K4192,
get,K18318,
get,K10998,
get,K7318,
get,K10856,
get,K15196,
get,K19122,
get,K15473,
get,K12506,
get,K4940,
put,K13408,150181
get,K10367,
get,K2648,
get,K5794,
get,K14812,
get,K5524,
get,K2884,
put,K14070,39557
get,K17490,
get,K461,
get,K17400,
put,K8153,107697
get,K12568,
get,K2139,
get,K9529,
put,K17174,359381
get,K16062,
get,K13218,
get,K4299,
get,K16535,
get,K1224,
get,K17522,
get,K1571,
get,K646,
get,K14559,
get,K15545,
get,K304,
get,K17049,
put,K4494,647703
get,K3857,
get,K16309,
put,K8617,429660
get,K9678,
get,K6805,
get,K7684,
get,K3618,
get,K4887,
get,K2459,
get,K8385,
get,K9700,
put,K5724,709641
get,K10246,
get,K1503,
put,K5587,281342
get,K3045,
put,K3730,404452
get,K15671,
get,K5465,
del,K1921,
get,K19357,
get,K14357,
put,K11750,762606
get,K4281,
get,K13476,
put,K10296,779746
get,K18895,
get,K11085,
get,K3120,
get,K15791,
put,K12611,642686
put,K1788,492085
get,K16247,
get,K16110,
get,K9114,
get,K12407,
get,K15043,
get,K2884,
get,K3889,
get,K582,
put,K18256,649137
get,K9981,
get,K14949,
put,K1778,804694
get,K19659,
get,K14828,
get,K7266,
get,K9567,
get,K3483,
get,K4602,
get,K13409,
put,K6145,864607
get,K6244,
get,K13581,
put,K19294,617942
get,K16521,
get,K17378,
get,K14182,
put,K16657,182085
get,K4206,
get,K19862,
get,K12604,
put,K8134,474843
get,K4370,
get,K16786,
put,K10286,210647
get,K6871,
get,K11314,
get,K5826,
get,K10563,
get,K18424,
put,K13679,920101
get,K13840,
get,K828,
get,K1854,
get,K5273,
get,K4798,
get,K9671,
get,K11753,
get,K18411,
get,K18391,
get,K9425,
put,K12503,327841
get,K18092,
get,K6654,
put,K14518,679091
get,K12050,
get,K19771,
get,K6340,
get,K2440,
get,K16837,
get,K9145,
get,K19136,
get,K15280,
get,K5036,
get,K9868,
get,K11733,
get,K17216,
get,K2234,
get,K17795,
get,K7248,
get,K10848,
get,K17383,
get,K288,
get,K7875,
get,K7989,
get,K10516,
get,K3715,
get,K9267,
get,K12286,
del,K15951,
get,K16839,
get,K17628,
get,K6906,
get,K13900,
put,K14261,161223
get,K778,
get,K2867,
get,K8254,
get,K7459,
get,K14782,
get,K553,
get,K193,
put,K19189,527262
get,K3477,
get,K19875,
del,K14341,
get,K5122,
put,K12812,664845
put,K4721,909261
get,K12226,
get,K18188,
get,K18766,
get,K2789,
put,K11267,149375
get,K5274,
get,K8281,
put,K18589,575512
get,K15114,
get,K2207,
get,K19024,
get,K4201,
put,K9343,472536
get,K10759,
get,K19142,
get,K10365,
get,K10263,
get,K14290,
get,K10864,
get,K11755,
get,K3566,
get,K9195,
get,K17649,
put,K2505,662308
get,K1022,
get,K19334,
put,K8539,812853
get,K4870,
get,K19320,
get,K15227,
get,K11923,
get,K5434,
put,K5217,153300
get,K15843,
get,K15979,
get,K7668,
put,K11837,41843
put,K10619,286780
get,K8628,
get,K12342,
get,K2550,
get,K7303,
get,K11306,
put,K19798,241162
get,K2526,
get,K4923,
get,K3877,
get,K10820,
get,K15689,
get,K13464,
get,K18792,
get,K16798,
put,K1832,425151
get,K19639,
get,K9288,
del,K19874,
get,K13460,
get,K5959,
get,K5495,
get,K14859,
get,K12393,
put,K6630,866662
get,K4900,
get,K19654,
get,K16493,
get,K4270,
get,K39,
get,K14139,
get,K1423,
get,K15798,
put,K19301,604106
get,K3201,
get,K7618,
get,K19604,
get,K6193,
get,K233,
get,K235,
get,K10351,
get,K13961,
get,K17567,
get,K9029,
get,K6674,
get,K15809,
get,K15851,
get,K11283,
get,K4524,
get,K7529,
get,K5301,
get,K11089,
del,K1705,
get,K2984,
get,K19668,
get,K7266,
get,K12593,
del,K17072,
get,K5743,
put,K6609,204206
get,K1101,
get,K7591,
get,K11787,
get,K5159,
get,K13088,
get,K19204,
get,K2248,
get,K18321,
put,K9060,423579
get,K18838,
get,K16588,
get,K9642,
put,K16819,602819
put,K8196,807369
put,K7971,483100
get,K19229,
get,K8448,
get,K7221,
get,K10345,
put,K17552,97527
del,K13072,
get,K5848,
put,K18799,954128
get,K6231,
get,K7931,
put,K6644,816776
get,K3495,
get,K16143,
put,K17743,330738
put,K16133,288078
get,K16082,
get,K16748,
get,K18896,
get,K13866,
put,K16465,479404
get,K3944,
get,K275,
get,K19038,
get,K8509,
get,K8827,
get,K11990,
get,K13732,
get,K13126,
get,K4297,
put,K3272,897904
put,K12480,495962
get,K319,
get,K16941,
get,K15945,
get,K18606,
put,K5352,660458
get,K3155,
get,K11828,
get,K8444,
del,K11504,
get,K18870,
get,K9326,
get,K15974,
get,K2569,
get,K4746,
get,K11055,
get,K13263,
get,K5308,
get,K9547,
get,K12958,
get,K11900,
get,K14755,
get,K756,
get,K8245,
get,K2623,
put,K3131,27645
del,K13009,
put,K5088,240497
get,K8106,
del,K4142,
get,K11692,
put,K15602,575191
put,K14576,619531
get,K19581,
get,K18480,
get,K17491,
get,K17683,
get,K10088,
get,K9947,
get,K4466,
get,K272,
get,K15632,
get,K9598,
get,K17963,
get,K18368,
get,K12770,
get,K2595,
get,K8908,
del,K8808,
get,K9489,
get,K14836,
get,K6153,
put,K17529,131113
get,K14366,
get,K4937,
get,K13770,
get,K12169,
get,K10821,
get,K4787,
get,K2339,
del,K8194,
put,K8157,35138
get,K6526,
get,K17076,
get,K12750,
get,K10586,
get,K18008,
put,K9791,228367
get,K3700,
get,K493,
get,K3920,
get,K1376,
get,K19536,
get,K8150,
put,K11089,62678
get,K11649,
get,K3519,
get,K18296,
get,K14375,
get,K12378,
get,K1293,
get,K9657,
get,K18569,
put,K15348,581456
get,K5254,
get,K9688,
get,K14879,
put,K12420,381760
get,K7824,
get,K17660,
get,K16303,
get,K9277,
get,K3619,
get,K1434,
get,K1024,
get,K3235,
get,K12733,
get,K19342,
get,K19855,
put,K6839,490795
get,K1989,
get,K13629,
get,K1910,
del,K1332,
get,K7074,
get,K7569,
get,K17242,
get,K5862,
get,K3457,
get,K15031,
get,K3411,
get,K13158,
get,K17494,
get,K11544,
get,K10638,
get,K14109,
get,K7887,
get,K18030,
get,K14824,
get,K1135,
del,K16961,
get,K7270,
get,K9042,
get,K18699,
get,K1236,
get,K8683,
get,K7634,
put,K18693,758729
get,K10639,
get,K18881,
put,K9843,818017
get,K1832,
put,K14231,237730
get,K19736,
get,K12533,
get,K10463,
get,K16462,
get,K12873,
get,K18849,
get,K9495,
get,K11015,
get,K1615,
get,K13058,
get,K4272,
get,K6491,
put,K6425,254085
get,K2347,
get,K18874,
get,K13878,
get,K11289,
get,K9988,
get,K14490,
get,K7650,
get,K2811,
del,K4839,
get,K3646,
get,K10874,
get,K6678,
get,K17983,
get,K4631,
get,K12340,
get,K1424,
get,K6576,
del,K1739,
put,K8890,113132
put,K625,399194
get,K16663,
get,K10336,
get,K2884,
get,K15007,
get,K1302,
get,K10930,
get,K602,
put,K9906,851331
put,K2031,854441
put,K965,358388
get,K12872,
get,K12524,
get,K7452,
put,K13974,568573
get,K4317,
get,K17739,
get,K4525,
get,K17164,
get,K4756,
get,K5178,
del,K3879,
put,K966,431228
put,K9940,978583
get,K8971,
get,K4310,
get,K8744,
get,K19541,
get,K11772,
get,K4393,
get,K12253,
get,K15527,
put,K1056,996354
get,K13534,
get,K6646,
get,K14394,
put,K10646,813920
put,K1370,413296
get,K18741,
get,K1261,
get,K1389,
get,K17624,
get,K18274,
get,K1615,
get,K9979,
get,K5455,
put,K1787,677486
get,K14801,
put,K5890,141879
get,K12880,
put,K5861,925419
get,K14899,
get,K5373,
get,K3740,
get,K2795,
get,K16766,
get,K18033,
get,K10983,
get,K4918,
get,K1681,
get,K14622,
get,K4311,
get,K8293,
get,K16339,
get,K16169,
get,K15588,
get,K19700,
get,K17935,
get,K6803,
put,K11436,878721
del,K19768,
get,K13662,
get,K9318,
get,K19495,
get,K14920,
get,K1174,
put,K12077,884274
get,K18037,
get,K3998,
get,K17270,
get,K6850,
get,K17332,
put,K19817,638419
get,K10370,
get,K11595,
get,K16265,
put,K16138,304598
get,K6342,
get,K3864,
get,K13586,
get,K18363,
get,K6592,
get,K2222,
get,K10614,
get,K10921,
get,K954,
get,K11073,
get,K15548,
get,K15777,
get,K17595,
get,K13564,
get,K17074,
get,K10338,
get,K18920,
get,K11586,
get,K1021,
get,K17507,
get,K12765,
get,K10101,
get,K1036,
put,K7787,550607
get,K9906,
put,K1225,26146
get,K15815,
get,K11144,
get,K17158,
put,K3219,139164
get,K6723,
get,K17116,
get,K1442,
del,K2853,
get,K10239,
get,K6876,
get,K9065,
get,K3855,
get,K3750,
get,K16844,
get,K18001,
get,K9282,
get,K10203,
get,K14537,
get,K1653,
get,K13974,
get,K19423,
get,K14609,
get,K6492,
put,K17481,595370
put,K4318,101987
get,K14928,
del,K15250,
get,K8455,
put,K10824,31734
get,K2141,
get,K15113,
get,K11423,
get,K3372,
get,K3505,
get,K9899,
get,K13547,
get,K5210,
get,K11164,
get,K14127,
get,K11213,
get,K2552,
get,K15945,
del,K10661,
get,K13297,
get,K19543,
get,K16197,
put,K7130,667033
get,K6,
get,K14843,
get,K18937,
get,K10374,
put,K9979,959570
get,K11280,
get,K16725,
put,K9639,884
get,K18351,
get,K9247,
get,K19338,
get,K12543,
get,K6921,
put,K6167,437503
del,K5055,
get,K380,
del,K15948,
get,K4496,
get,K14943,
get,K13949,
get,K13897,
get,K11642,
put,K243,526100
get,K8822,
get,K12024,
get,K15835,
get,K15778,
put,K17249,487521
del,K16939,
get,K15481,
get,K2558,
get,K18993,
get,K11257,
get,K14877,
put,K10863,303257
put,K5488,762285
get,K18471,
get,K18944,
get,K9560,
get,K9398,
get,K2518,
get,K4343,
get,K8419,
get,K5721,
get,K14635,
get,K7739,
get,K1084,
put,K4753,789327
get,K13531,
get,K14423,
get,K18931,
get,K8663,
get,K5491,
get,K15606,
get,K17449,
get,K12781,
put,K14245,711451
get,K10344,
get,K1344,
get,K11594,
get,K8932,
get,K3220,
get,K15109,
get,K19291,
get,K5895,
get,K277,
get,K3201,
get,K11518,
get,K6326,
get,K1863,
get,K7104,
get,K3931,
put,K12319,193743
get,K3632,
get,K15301,
get,K14858,
get,K13991,
get,K10597,
get,K9086,
get,K10900,
get,K8672,
get,K6575,
get,K16123,
get,K14131,
get,K14469,
get,K2389,
get,K14610,
get,K28,
get,K8730,
get,K12823,
get,K16078,
get,K2297,
get,K15796,
get,K11761,
del,K1808,
get,K17518,
get,K15061,
get,K6655,
get,K12588,
get,K12782,
put,K11772,198667
get,K4585,
get,K19429,
get,K17712,
get,K14722,
get,K11117,
get,K1402,
get,K17141,
get,K17582,
get,K2360,
del,K624,
get,K4277,
get,K10070,
get,K5593,
get,K3484,
get,K7227,
put,K11054,339984
get,K3958,
put,K4500,47800
get,K19434,
get,K8974,
get,K12121,
get,K19070,
get,K12325,
get,K15956,
get,K2920,
put,K9297,725990
get,K4158,
get,K17140,
get,K5719,
get,K5898,
get,K2884,
get,K11398,
get,K6288,
put,K3135,532195
get,K7185,
get,K6819,
put,K4889,184888
get,K5235,
get,K11933,
put,K10954,109493
get,K1718,
get,K952,
get,K7710,
get,K10681,
get,K10672,
get,K7463,
get,K6552,
get,K15433,
put,K14282,406145
get,K12238,
get,K11750,
get,K4168,
put,K9194,179517
get,K11258,
get,K5137,
get,K5568,
put,K7526,226956
get,K19384,
get,K475,
get,K8082,
get,K7287,
put,K4881,46372
get,K1312,
get,K16522,
get,K15704,
get,K3211,
get,K18300,
get,K13324,
del,K9692,
get,K9988,
get,K18690,
get,K14904,
put,K13282,738094
get,K44,
get,K10908,
get,K8840,
get,K18849,
get,K2652,
put,K1796,54067
get,K3636,
get,K1339,
get,K18310,
get,K6708,
get,K17682,
get,K19009,
put,K7387,443473
get,K9081,
get,K14824,
get,K4020,
get,K17460,
put,K12063,986579
del,K2150,
get,K12801,
get,K2521,
put,K4848,657746
put,K743,138440
get,K15528,
get,K703,
get,K7612,
get,K11006,
get,K10692,
get,K17372,
put,K9964,827607
get,K8519,
get,K9441,
put,K11571,168600
put,K17541,726515
get,K5029,
get,K10375,
get,K12113,
del,K1136,
get,K14694,
get,K9881,
put,K16364,163633
get,K140,
get,K16626,
put,K15529,601596
get,K4819,
get,K14486,
get,K15695,
get,K18053,
get,K7220,
get,K1803,
put,K17250,23643
get,K2739,
get,K2863,
get,K16071,
get,K1836,
get,K4847,
get,K12652,
get,K11513,
get,K18383,
get,K14556,
put,K14499,444420
get,K13572,
get,K2820,
get,K17213,
get,K19355,
get,K13417,
get,K5730,
put,K4486,514416
