op,key,value
put,K256,270541
get,K7366,
get,K18,
put,K0,933690
put,K0,143022
put,K4,361221
get,K2,
get,K1,
get,K663,
get,K19,
get,K5675,
put,K0,346954
put,K0,510160
get,K19,
del,K68,
del,K52,
get,K0,
get,K12,
get,K0,
get,K4992,
get,K0,
get,K12,
get,K978,
get,K358,
get,K89,
get,K21,
del,K0,
get,K563,
get,K0,
get,K12,
put,K42,28832
get,K0,
get,K119,
put,K80,796105
del,K0,
get,K0,
get,K8941,
get,K0,
put,K2,988107
get,K0,
put,K791,257492
get,K0,
get,K50,
put,K2832,974447
get,K0,
get,K12,
get,K0,
get,K23,
get,K0,
get,K20,
get,K256,
del,K417,
get,K0,
del,K3208,
get,K19,
get,K0,
put,K697,805102
get,K1,
put,K0,241901
get,K0,
put,K1,155861
get,K5,
get,K0,
get,K0,
get,K1584,
get,K3584,
get,K1,
get,K0,
get,K5,
put,K230,942421
get,K0,
get,K4883,
put,K0,440175
get,K0,
get,K7,
get,K0,
put,K285,523581
get,K0,
get,K256,
get,K7,
get,K6,
put,K2,85032
get,K0,
put,K2,848729
put,K3429,991650
get,K0,
get,K0,
put,K4,502235
put,K1536,505438
get,K133,
get,K5,
get,K6682,
get,K4372,
put,K0,340322
get,K0,
get,K16,
get,K14994,
get,K3,
put,K4,817880
get,K0,
get,K9,
get,K85,
put,K256,790986
get,K8121,
del,K251,
put,K403,25369
get,K9626,
get,K1,
get,K228,
get,K0,
get,K3070,
put,K133,790573
del,K4629,
get,K2,
get,K291,
get,K50,
get,K3077,
put,K29,692064
get,K230,
put,K512,374198
get,K93,
del,K729,
put,K0,14891
get,K592,
get,K2,
get,K5,
del,K789,
get,K3,
del,K7908,
get,K152,
put,K137,533832
get,K0,
put,K3,613857
get,K684,
put,K12,634282
del,K22,
get,K2,
get,K9143,
get,K1664,
get,K2,
get,K0,
get,K0,
get,K0,
get,K0,
get,K0,
get,K46,
get,K2,
del,K1543,
del,K5,
get,K550,
get,K13,
del,K3354,
get,K138,
get,K304,
get,K0,
get,K0,
put,K1435,34154
get,K0,
get,K41,
get,K0,
get,K0,
get,K1155,
put,K593,707177
get,K0,
get,K2,
get,K13,
get,K0,
get,K2,
get,K42,
put,K104,931838
get,K6,
get,K80,
get,K8,
get,K3524,
get,K1,
get,K137,
get,K0,
get,K0,
get,K41,
get,K63,
get,K29,
get,K1536,
get,K631,
get,K15,
put,K12478,824206
put,K3,986546
put,K2055,883803
get,K581,
get,K1,
get,K4,
put,K12,537485
del,K8,
get,K1,
get,K1226,
get,K29,
put,K8989,532768
put,K684,442176
del,K140,
get,K2,
put,K2,361468
get,K10,
get,K3,
put,K5,709797
put,K4,316030
get,K8,
get,K9,
get,K546,
get,K128,
get,K0,
get,K10,
get,K1788,
get,K9,
del,K0,
get,K851,
put,K501,885412
put,K428,169689
put,K405,481879
get,K0,
get,K290,
get,K21,
get,K27,
put,K0,74939
get,K0,
get,K2822,
put,K4,907828
get,K826,
get,K216,
put,K9023,92663
del,K1,
get,K196,
put,K9040,570121
get,K0,
get,K6159,
get,K2961,
put,K0,27891
get,K12,
get,K8,
get,K755,
get,K22,
put,K0,164884
get,K0,
put,K2398,15163
get,K5047,
get,K19,
get,K0,
get,K0,
put,K3225,661685
put,K18,565301
get,K11648,
put,K18,3534
get,K4,
get,K0,
put,K120,187693
del,K1664,
get,K2,
put,K0,642625
get,K17,
get,K5758,
get,K0,
get,K52,
get,K2911,
put,K176,597377
get,K6,
get,K0,
get,K9431,
get,K7925,
put,K2,968090
get,K21,
put,K0,52539
get,K52,
get,K44,
get,K0,
put,K7621,815761
get,K18,
get,K0,
get,K9,
del,K3732,
get,K0,
get,K43,
put,K8,4029
get,K19,
get,K13,
get,K6,
put,K7569,449149
get,K62,
get,K1,
get,K384,
put,K7244,749819
get,K0,
get,K312,
put,K0,165097
get,K15,
get,K591,
get,K1,
get,K370,
get,K384,
get,K8049,
get,K4867,
get,K19,
get,K0,
get,K1948,
get,K0,
get,K9,
get,K0,
get,K1,
put,K110,401769
put,K15,668450
get,K0,
get,K3,
put,K380,851574
get,K31,
get,K40,
del,K0,
get,K526,
del,K0,
get,K1788,
del,K17,
get,K0,
get,K1,
put,K1,364792
put,K32,754650
get,K1734,
get,K3584,
get,K2980,
get,K37,
get,K14,
get,K600,
put,K4,300028
put,K0,989388
put,K126,275120
get,K7019,
get,K2,
get,K157,
put,K480,137836
get,K2,
get,K531,
get,K0,
get,K169,
get,K0,
put,K0,4094
get,K6,
put,K752,652797
put,K12286,991848
get,K234,
get,K150,
get,K0,
get,K40,
get,K16,
put,K9040,235097
get,K31,
get,K1280,
put,K55,844023
get,K171,
get,K26,
put,K2,71225
put,K222,396591
get,K1408,
put,K9,675845
get,K5420,
get,K10,
get,K248,
put,K25,988627
get,K7014,
get,K0,
get,K533,
get,K538,
put,K8,574399
get,K0,
get,K0,
get,K3,
get,K0,
get,K100,
get,K4774,
get,K0,
get,K512,
get,K0,
get,K0,
get,K24,
get,K0,
del,K256,
get,K43,
put,K67,429998
put,K668,229086
get,K0,
get,K0,
del,K6,
put,K62,751468
get,K1563,
del,K78,
get,K896,
get,K1788,
put,K0,182003
get,K6867,
get,K2062,
put,K3,386553
get,K956,
get,K2,
put,K5186,709335
get,K36,
del,K2929,
put,K133,484601
get,K0,
get,K10,
get,K30,
put,K1,81471
get,K107,
del,K705,
get,K4994,
get,K1,
get,K197,
get,K1407,
get,K2331,
get,K0,
get,K0,
put,K640,962842
put,K2,547537
get,K0,
get,K1658,
put,K155,389610
get,K1,
get,K13,
put,K388,309533
get,K0,
get,K4,
del,K4,
get,K115,
put,K0,836581
get,K4792,
get,K413,
get,K1,
del,K103,
get,K851,
get,K773,
get,K49,
get,K16,
get,K0,
get,K291,
get,K0,
get,K5,
get,K5239,
put,K216,717429
put,K42,377040
put,K12,185371
del,K30,
get,K0,
get,K3,
put,K149,530684
get,K848,
get,K9,
put,K1,361594
put,K1464,245607
get,K1173,
get,K0,
get,K76,
get,K130,
get,K682,
get,K1,
get,K7040,
get,K58,
put,K0,317992
get,K8,
get,K5,
get,K15,
put,K19,269560
put,K5713,313088
get,K1,
get,K1521,
put,K1920,792680
get,K36,
put,K2,826190
get,K5,
put,K2,924456
get,K0,
get,K6,
put,K1,45473
put,K27,12082
get,K167,
put,K38,113154
get,K895,
get,K1518,
get,K0,
get,K25,
get,K14,
get,K0,
get,K20,
get,K292,
get,K1166,
del,K383,
put,K50,6110
get,K2589,
get,K953,
get,K9,
put,K1,677243
get,K13,
put,K121,539147
get,K50,
put,K52,100713
get,K0,
del,K320,
put,K87,929231
del,K1680,
get,K0,
get,K6,
get,K2688,
get,K14,
get,K0,
get,K66,
get,K13,
get,K6,
get,K55,
put,K1117,788013
get,K18,
put,K0,801843
get,K15,
get,K1,
get,K0,
get,K133,
get,K1,
get,K517,
put,K5232,812003
get,K403,
get,K0,
get,K0,
get,K1,
get,K37,
get,K96,
get,K2,
get,K259,
get,K0,
get,K100,
get,K0,
get,K16,
put,K43,294235
del,K9864,
put,K11,455564
get,K2,
get,K322,
get,K2432,
put,K17,836241
get,K1561,
del,K1504,
get,K156,
get,K6,
get,K362,
put,K6364,389440
get,K869,
get,K40,
get,K0,
del,K0,
del,K2229,
get,K100,
get,K0,
get,K384,
get,K8,
get,K9638,
get,K4,
get,K2,
put,K7,373562
get,K3021,
get,K14,
get,K38,
get,K3,
get,K0,
get,K1,
get,K12,
put,K95,974413
get,K4,
get,K11,
get,K83,
get,K2,
del,K3,
put,K0,243423
get,K0,
get,K25,
get,K0,
put,K0,773685
get,K2,
get,K10,
del,K1,
get,K0,
put,K0,401058
get,K5895,
get,K14976,
put,K267,37446
put,K65,917284
get,K0,
get,K5,
get,K64,
get,K7601,
get,K0,
get,K1,
get,K7,
get,K0,
put,K1,383114
get,K191,
get,K20,
put,K128,216366
put,K0,621871
put,K13439,828577
get,K12,
put,K13,939086
get,K3,
put,K128,489492
put,K1,866233
put,K4992,907420
get,K1,
put,K8655,93765
get,K1,
get,K10,
get,K4019,
get,K0,
get,K11,
get,K1,
put,K199,555351
get,K164,
get,K7,
put,K2,461933
del,K18,
put,K315,359069
get,K0,
put,K2,154669
get,K791,
get,K4,
get,K53,
get,K8452,
put,K59,396555
get,K145,
get,K29,
get,K6292,
put,K1265,753570
get,K939,
get,K9144,
del,K1,
get,K0,
get,K9,
put,K1,776773
get,K64,
get,K582,
del,K26,
put,K2081,757518
get,K128,
get,K25,
get,K2,
del,K0,
get,K26,
get,K94,
put,K0,385749
get,K7,
get,K35,
del,K8327,
get,K0,
get,K768,
get,K33,
put,K3,45822
put,K43,351116
get,K6,
get,K0,
get,K0,
put,K1809,114462
get,K0,
get,K6706,
put,K0,557608
put,K0,246481
put,K8829,350053
del,K1,
get,K3132,
get,K0,
put,K361,378702
put,K2,389903
get,K34,
put,K0,614248
get,K2876,
get,K604,
get,K26,
get,K14732,
put,K56,339892
get,K27,
get,K0,
get,K11266,
put,K55,937206
get,K45,
put,K12,352609
get,K128,
put,K266,903777
get,K0,
put,K8399,835975
get,K0,
put,K0,519390
get,K2,
put,K1152,319564
get,K44,
put,K6,802128
del,K0,
get,K472,
get,K168,
get,K10,
get,K2,
get,K4253,
put,K5,601634
del,K89,
get,K1792,
put,K4224,151824
put,K13,182613
get,K332,
get,K0,
get,K4568,
get,K0,
get,K12,
get,K9344,
get,K1,
get,K220,
put,K46,389418
get,K35,
get,K1675,
get,K94,
get,K0,
get,K5,
del,K11,
put,K11929,885430
get,K0,
del,K0,
get,K645,
get,K0,
get,K0,
get,K9,
get,K59,
put,K0,291849
get,K94,
get,K83,
put,K16,567425
put,K91,415500
put,K0,116782
get,K212,
put,K0,787882
put,K36,721925
del,K454,
get,K0,
get,K256,
put,K768,799711
get,K128,
get,K0,
get,K0,
get,K20,
put,K8,72470
get,K1,
get,K0,
del,K0,
put,K124,474437
get,K4,
get,K83,
get,K534,
get,K0,
get,K46,
get,K605,
put,K0,998084
get,K0,
get,K24,
get,K128,
get,K1,
get,K5,
get,K1,
get,K0,
get,K0,
put,K97,987140
get,K266,
del,K3776,
get,K12,
get,K128,
put,K128,910288
put,K136,971777
get,K1090,
get,K5,
get,K3,
put,K254,234669
put,K399,743683
get,K0,
put,K0,35831
get,K3288,
get,K25,
put,K24,882882
get,K0,
get,K14,
put,K1,216360
del,K640,
put,K7,109843
get,K307,
put,K768,767598
get,K8,
get,K228,
del,K173,
get,K0,
put,K1096,716497
get,K298,
put,K0,9372
get,K11652,
put,K4,274919
get,K6,
get,K17,
get,K3092,
get,K6,
get,K7040,
get,K112,
get,K0,
put,K57,527238
put,K0,170985
get,K16,
get,K284,
get,K49,
put,K3684,952682
get,K3139,
get,K9984,
get,K20,
get,K5,
get,K238,
put,K10,236584
get,K2,
get,K384,
get,K1490,
get,K2126,
put,K0,200221
get,K752,
del,K53,
put,K0,226221
put,K381,607593
put,K512,530558
get,K4491,
get,K0,
put,K2833,19284
get,K660,
get,K47,
put,K292,592571
put,K0,795781
put,K2,826511
put,K73,488274
get,K2,
get,K0,
get,K0,
get,K0,
get,K3,
get,K358,
get,K0,
put,K14,659983
get,K0,
get,K0,
put,K39,384842
get,K640,
put,K1,665864
get,K6528,
get,K51,
get,K45,
get,K10368,
get,K0,
get,K311,
put,K2,556477
get,K556,
get,K4,
del,K16,
get,K202,
get,K0,
get,K2077,
get,K1699,
get,K1213,
